Numurs,stils,dizains,Jauns,Apkārtne,Mēbeles,Santehnika,Gads,Atsauksmes,Atrašanās vieta,Guļamistabas,Gultas,Cena,Numura kvadratr,Vesels mājoklis,Iekļautas brokastis,Iekļauts SPA,Terase,Sauna,Autostavveita,Wi-fi,Veļas mazgājamā masīna,Virtuve,Dārzs,Grils,Privāta vannas istaba,baseins,restorāns,apkalpošana numura,brokastis,bārs
1907,0,0,0,0,0,0,2023,9.9,9.9,1,4,83,35,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1
1908,0,0,0,0,0,0,2023,9.1,8.2,1,2,78,37,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1909,0,0,0,0,0,0,2019,9.3,9.7,1,2,45,33,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1910,0,0,0,0,0,0,2017,9.5,9.3,0,2,45,29,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1911,0,0,0,0,0,0,2017,9.5,9.3,0,3,65,25,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1912,0,0,0,0,0,0,2019,9.6,9.7,0,2,65,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1913,0,0,0,0,0,0,2019,9.6,9.7,0,2,75,24,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1914,0,0,0,0,0,0,2019,9.6,9.7,1,2,95,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1915,0,0,0,0,0,0,2019,9.6,9.7,1,3,105,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1916,0,0,0,0,0,0,2019,9.6,9.7,1,4,115,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1917,0,0,0,0,0,0,2019,9.6,9.7,1,2,105,41,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1918,0,0,0,0,0,0,2019,9.6,9.7,1,3,110,41,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1919,0,0,0,0,0,0,2019,9.6,9.7,1,4,115,41,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1920,0,0,0,0,0,0,2014,9.1,8.9,2,2,100,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1921,0,0,0,0,0,0,2014,9.1,8.9,2,3,110,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1922,0,0,0,0,0,0,2014,9.1,8.9,2,3,118,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1923,0,0,0,0,0,0,2014,9.1,8.9,2,4,120,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1924,0,0,0,0,0,0,2014,9.1,8.9,2,4,126,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1925,0,0,0,0,0,0,2014,9.1,8.9,2,5,130,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1926,0,0,0,0,0,0,2014,9.1,8.9,2,6,133,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1927,0,0,0,0,0,0,2014,9.1,8.9,2,6,140,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1928,0,0,0,0,0,0,2014,9.1,8.9,3,2,107,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1929,0,0,0,0,0,0,2014,9.1,8.9,3,3,117,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1930,0,0,0,0,0,0,2014,9.1,8.9,3,4,127,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1931,0,0,0,0,0,0,2014,9.1,8.9,3,5,137,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1932,0,0,0,0,0,0,2014,9.1,8.9,3,6,147,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1933,0,0,0,0,0,0,2019,9.6,9.5,1,1,100,64,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1934,0,0,0,0,0,0,2019,9.6,9.5,1,1,105,64,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1935,0,0,0,0,0,0,2019,9.6,9.5,1,1,124,64,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1936,0,0,0,0,0,0,2019,9.3,9.7,1,2,45,12,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
1937,0,0,0,0,0,0,2019,9.3,9.7,1,1,40,12,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
1938,0,0,0,0,0,0,2012,9.8,9.8,1,2,75,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
1939,0,0,0,0,0,0,2012,9.8,9.8,1,3,86,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
1940,0,0,0,0,0,0,2012,9.8,9.8,1,4,105,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
1941,0,0,0,0,0,0,2012,9.8,9.8,1,5,119,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
1942,0,0,0,0,0,0,2012,9.8,9.8,1,6,125,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
1943,0,0,0,0,0,0,2013,9,9.2,1,2,52,45,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
1944,0,0,0,0,0,0,2013,9,9.2,1,3,57,45,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
1945,0,0,0,0,0,0,2013,9,9.2,2,3,80,75,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
1946,0,0,0,0,0,0,2013,9,9.2,2,4,85,75,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
1947,0,0,0,0,0,0,2018,9.7,9.7,1,2,90,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1948,0,0,0,0,0,0,2018,9.7,9.7,1,3,115,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1949,0,0,0,0,0,0,2018,9.7,9.7,1,4,140,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1950,0,0,0,0,0,0,2020,9.3,9.3,0,2,45,40,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1951,0,0,0,0,0,0,2020,9.3,9.3,0,1,41,40,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1952,0,0,0,0,0,0,2023,9.7,9.3,0,4,53,34,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1953,0,0,0,0,0,0,2023,9.3,9.6,0,2,70,15,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1954,0,0,0,0,0,0,2020,8.3,8.3,1,2,29,25,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
1955,0,0,0,0,0,0,2020,8.3,8.3,1,4,38,60,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
1956,0,0,0,0,0,0,2020,8.3,8.3,2,6,43,70,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
1957,0,0,0,0,0,0,2020,8.3,8.3,2,8,43,120,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
1958,0,0,0,0,0,0,2015,9.4,9.9,1,2,70,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1959,0,0,0,0,0,0,2015,9.4,9.9,1,3,77,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1960,0,0,0,0,0,0,2015,9.4,9.9,1,1,63,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,2015,9.4,9.9,1,2,73,40,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,2015,9.4,9.9,1,3,80,40,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1963,0,0,0,0,0,0,2015,9.4,9.9,1,1,66,40,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,2015,9.4,9.9,1,2,80,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1965,0,0,0,0,0,0,2015,9.4,9.9,1,3,88,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1966,0,0,0,0,0,0,2015,9.4,9.9,1,1,72,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1967,0,0,0,0,0,0,2015,9.4,9.9,1,2,100,33,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1968,0,0,0,0,0,0,2015,9.4,9.9,1,1,90,33,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1969,0,0,0,0,0,0,2015,9.4,9.9,1,2,105,43,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1970,0,0,0,0,0,0,2015,9.4,9.9,1,3,116,43,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1971,0,0,0,0,0,0,2015,9.4,9.9,1,1,95,43,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1972,0,0,0,0,0,0,2020,9.6,9.8,1,2,60,29,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1973,0,0,0,0,0,0,2020,9.6,9.8,1,1,45,29,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1974,0,0,0,0,0,0,2020,9.6,9.8,1,2,75,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1975,0,0,0,0,0,0,2020,9.6,9.8,1,3,97,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1976,0,0,0,0,0,0,2020,9.6,9.8,1,4,112,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1977,0,0,0,0,0,0,2020,9.6,9.8,1,5,127,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1978,0,0,0,0,0,0,2020,9.6,9.8,1,1,60,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1979,0,0,0,0,0,0,2015,8.4,9.3,0,2,40,25,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1980,0,0,0,0,0,0,2012,8.9,9.4,0,4,60,22,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1981,0,0,0,0,0,0,2023,9.7,9.9,1,2,60,31,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1982,0,0,0,0,0,0,2023,9.7,9.9,1,3,72,31,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1983,0,0,0,0,0,0,2023,9.5,9.7,1,3,114,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1984,0,0,0,0,0,0,2014,8.5,8.4,0,2,46,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1985,0,0,0,0,0,0,2014,8.5,8.4,0,1,48,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1986,0,0,0,0,0,0,2014,8.5,8.4,0,2,55,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1987,0,0,0,0,0,0,2014,8.5,8.4,0,1,58,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1988,0,0,0,0,0,0,2014,8.5,8.4,0,2,63,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1989,0,0,0,0,0,0,2014,8.5,8.4,0,3,72,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,0,0,0,2014,8.5,8.4,0,1,69,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,2018,9,8.9,1,2,43,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,2018,9,8.9,1,3,53,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,2020,9.6,9.9,1,2,182,45,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
1994,0,0,0,0,0,0,2020,9.6,9.9,1,3,202,45,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
1995,0,0,0,0,0,0,2020,9.6,9.9,1,2,202,65,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
1996,0,0,0,0,0,0,2020,9.6,9.9,1,3,222,65,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
1997,0,0,0,0,0,0,2021,9.7,9.7,1,2,119,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
1998,0,0,0,0,0,0,2021,9.7,9.7,1,3,126,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
1999,0,0,0,0,0,0,2021,9.7,9.7,1,4,140,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
2000,0,0,0,0,0,0,2021,9.7,9.7,1,1,112,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
2001,0,0,0,0,0,0,2016,7.9,8.5,0,3,70,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2002,0,0,0,0,0,0,2016,7.9,8.5,0,2,70,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2003,0,0,0,0,0,0,2016,7.9,8.5,0,2,70,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2004,0,0,0,0,0,0,2016,7.9,8.5,0,2,90,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2005,0,0,0,0,0,0,2016,7.9,8.5,0,3,80,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2006,0,0,0,0,0,0,2016,7.9,8.5,0,4,80,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2007,0,0,0,0,0,0,2017,9.2,9.3,1,2,80,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,2017,9.2,9.3,1,3,85,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,2017,9.2,9.3,1,4,100,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,2017,9.2,9.3,1,1,65,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,2022,8.5,8.7,0,2,49,16,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
2012,0,0,0,0,0,0,2022,8.5,8.7,0,2,49,15,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
2013,0,0,0,0,0,0,2022,8.5,8.7,0,1,41,15,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
2014,0,0,0,0,0,0,2021,9.5,9.5,1,7,290,120,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,2017,9.5,9.6,0,4,95,36,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,2017,9.5,9.6,0,5,100,36,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,2017,9,9.7,1,2,80,27,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2018,0,0,0,0,0,0,2017,9,9.7,1,2,70,20,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2019,0,0,0,0,0,0,2017,9,9.7,1,2,70,28,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2020,0,0,0,0,0,0,2017,9,9.7,1,2,100,27,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2021,0,0,0,0,0,0,2017,9,9.7,1,4,110,27,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2022,0,0,0,0,0,0,2017,9,9.7,1,2,120,63,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2023,0,0,0,0,0,0,2017,9,9.7,1,3,132,63,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2024,0,0,0,0,0,0,2017,9,9.7,1,4,132,63,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2025,0,0,0,0,0,0,2017,8.9,9.5,2,2,37,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
2026,0,0,0,0,0,0,2017,8.9,9.5,2,3,40,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
2027,0,0,0,0,0,0,2017,8.9,9.5,2,4,47,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
2028,0,0,0,0,0,0,2017,8.9,9.5,2,1,35,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
2029,0,0,0,0,0,0,2017,9.6,9.7,1,2,70,38,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
2030,0,0,0,0,0,0,2016,9.3,9.7,1,2,80,60,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
2031,0,0,0,0,0,0,2016,9.3,9.7,1,3,100,60,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
2032,0,0,0,0,0,0,2016,9.3,9.7,1,4,120,60,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
2033,0,0,0,0,0,0,2016,9.3,9.7,3,4,120,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
2034,0,0,0,0,0,0,2016,9.3,9.7,3,5,140,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
2035,0,0,0,0,0,0,2016,9.3,9.7,3,6,160,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
2036,0,0,0,0,0,0,2016,9.3,9.7,3,7,180,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
2037,0,0,0,0,0,0,2017,9.4,9.5,1,2,75,22,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2038,0,0,0,0,0,0,2017,9.4,9.5,1,2,85,22,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2039,0,0,0,0,0,0,2017,9.4,9.5,1,2,80,20,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2040,0,0,0,0,0,0,2017,9.4,9.5,1,2,89,40,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2041,0,0,0,0,0,0,2017,9.4,9.5,1,3,99,40,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2042,0,0,0,0,0,0,2017,9.4,9.5,1,2,100,42,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2043,0,0,0,0,0,0,2017,9.4,9.5,1,3,110,42,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2044,0,0,0,0,0,0,2017,9.4,9.5,1,4,120,42,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2045,0,0,0,0,0,0,2017,9.4,9.5,1,2,85,29,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2046,0,0,0,0,0,0,2021,9.5,9.5,2,2,60,41,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2047,0,0,0,0,0,0,2021,9.5,9.5,2,4,78,41,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2048,0,0,0,0,0,0,2022,9.6,9.9,1,2,70,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
2049,0,0,0,0,0,0,2022,9.6,9.9,1,2,80,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
2050,0,0,0,0,0,0,2022,9.6,9.9,1,3,80,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
2051,0,0,0,0,0,0,2022,9.6,9.9,1,1,65,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
2052,0,0,0,0,0,0,2023,9.7,8.9,1,3,52,48,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2053,0,0,0,0,0,0,2023,9.7,8.9,1,4,62,48,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2054,0,0,0,0,0,0,2010,8.8,8.4,0,2,160,45,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
2055,0,0,0,0,0,0,2016,8.7,8.7,1,3,55,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2056,0,0,0,0,0,0,2016,8.7,8.7,1,2,50,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2057,0,0,0,0,0,0,2016,8.7,8.7,3,8,80,63,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2058,0,0,0,0,0,0,2005,8.9,9.7,0,2,172,19,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2059,0,0,0,0,0,0,2005,8.9,9.7,0,2,192,19,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2060,0,0,0,0,0,0,2005,8.9,9.7,0,1,166,19,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2061,0,0,0,0,0,0,2005,8.9,9.7,0,1,177,19,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2062,0,0,0,0,0,0,2005,8.9,9.7,0,2,186,24,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2063,0,0,0,0,0,0,2005,8.9,9.7,0,2,206,24,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2064,0,0,0,0,0,0,2005,8.9,9.7,0,1,180,24,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2065,0,0,0,0,0,0,2005,8.9,9.7,0,1,191,24,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2066,0,0,0,0,0,0,2005,8.9,9.7,0,2,216,27,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2067,0,0,0,0,0,0,2005,8.9,9.7,0,2,236,27,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2068,0,0,0,0,0,0,2005,8.9,9.7,0,1,210,27,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2069,0,0,0,0,0,0,2005,8.9,9.7,0,1,221,27,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2070,0,0,0,0,0,0,2005,8.9,9.7,0,2,322,37,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2071,0,0,0,0,0,0,2005,8.9,9.7,0,1,307,37,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2072,0,0,0,0,0,0,2005,8.9,9.7,0,2,382,43,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2073,0,0,0,0,0,0,2005,8.9,9.7,0,1,367,43,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
2074,0,0,0,0,0,0,2019,8.9,9.7,2,3,65,52,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2075,0,0,0,0,0,0,2023,9.5,9.6,1,2,100,25,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,2023,9.5,9.6,1,3,110,25,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,2023,9.5,9.6,1,4,120,25,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,2017,8.1,9.6,2,3,99,70,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,2011,7.1,8.2,0,2,60,26,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2080,0,0,0,0,0,0,2011,7.1,8.2,0,2,72,26,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2081,0,0,0,0,0,0,2011,7.1,8.2,0,3,70,26,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2082,0,0,0,0,0,0,2011,7.1,8.2,0,3,88,26,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2083,0,0,0,0,0,0,2011,7.1,8.2,0,1,38,26,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2084,0,0,0,0,0,0,2011,7.1,8.2,0,1,44,26,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2085,0,0,0,0,0,0,2010,6.9,6.9,0,2,45,21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2086,0,0,0,0,0,0,2010,6.9,6.9,0,2,40,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2087,0,0,0,0,0,0,2010,6.9,6.9,0,1,35,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2088,0,0,0,0,0,0,2010,6.9,6.9,0,1,41,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2089,0,0,0,0,0,0,2010,6.9,6.9,0,2,47,21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2090,0,0,0,0,0,0,2010,6.9,6.9,0,2,55,21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2091,0,0,0,0,0,0,2010,6.9,6.9,0,2,67,21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2092,0,0,0,0,0,0,2011,8.8,9.4,0,2,40,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2093,0,0,0,0,0,0,2011,8.8,9.4,0,2,50,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2094,0,0,0,0,0,0,2011,8.8,9.4,0,2,55,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2095,0,0,0,0,0,0,2011,8.8,9.4,2,4,100,52,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2096,0,0,0,0,0,0,2011,8.8,9.4,2,4,120,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2097,0,0,0,0,0,0,2022,9.8,9.6,2,4,160,77,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,2022,9.8,9.6,2,5,177,77,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,2022,9.8,9.6,2,6,194,77,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
2100,0,0,0,0,0,0,2019,9.6,9.3,1,2,60,52,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2101,0,0,0,0,0,0,2019,9.6,9.3,1,4,70,52,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2102,0,0,0,0,0,0,2019,9.6,9.3,1,5,80,52,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2103,0,0,0,0,0,0,2019,9.6,9.3,1,6,90,52,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2104,0,0,0,0,0,0,2019,9.6,9.3,1,1,55,52,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2105,0,0,0,0,0,0,2023,9.9,9.8,1,2,102,26,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2106,0,0,0,0,0,0,2023,9.9,9.8,1,3,108,26,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2107,0,0,0,0,0,0,2023,9.9,9.8,1,1,97,26,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2108,0,0,0,0,0,0,2011,9.2,9.5,1,4,100,50,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2109,0,0,0,0,0,0,2023,9.5,9.7,0,2,64,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
